id,split,demo,category,sku,title,brand,list_price,condition_at_sale,catalog_image_url,scenario,reason_category,reason_text,days_since_purchase,edit_prompt,expected_identity,expected_grade,expected_defect,expected_action,expected_rule,image_file,bfl_request_id
DS073,train,False,earbuds,B0C62BZ95Z,2 Packs USB C Headphones for Samsung Galaxy S23 Ultra S22 S21 FE S20 Z Flip 3 Fold 4 A53 A54 USB C Earphones with Mic in-Ear Headphones Designed by AKG Wired Ea,ECOAMICA,27.99,new,https://m.media-amazon.com/images/I/61fWPRciqBL._AC_SL1500_.jpg,return_to_vendor/intact,functional,Right earbud won't charge.,7,"Photo taken at a warehouse returns dock: the exact same pair of wireless earbuds with its charging case from the reference image (same brand, model, shape and color) lying on a grey steel inspection table under harsh fluorescent light, shot slightly from above with a smartphone camera, realistic, natural shadows, no text overlays. The pair of wireless earbuds with its charging case itself is clean and undamaged.",match,A,battery,RETURN_TO_VENDOR,max EV among allowed,ds_DS073.jpg,ad2fc8c3-e75b-4921-907e-3ac238054fd9
DS074,train,False,earbuds,B0C2JQ37DG,"Xiaomi Redmi Buds 4 Lite TWS Wireless Earbuds, Bluetooth 5.3 Low-Latency Game Headset with AI Call Noise Cancelling, IP54 Waterproof, 20H Playtime, Lightweight ",Xiaomi,30.88,new,https://m.media-amazon.com/images/I/51T-7ztWK4L._AC_SL1200_.jpg,return_to_vendor/intact,functional,One earbud has no sound.,19,"Photo taken at a warehouse returns dock: the exact same pair of wireless earbuds with its charging case from the reference image (same brand, model, shape and color) lying on a flattened brown cardboard box under harsh fluorescent light, shot slightly from above with a smartphone camera, realistic, natural shadows, no text overlays. The pair of wireless earbuds with its charging case itself is clean and undamaged.",match,A,functional,RETURN_TO_VENDOR,max EV among allowed,ds_DS074.jpg,3d4e1078-966d-4475-8e0b-5f000513478c
DS075,train,False,earbuds,B0C4H1FMVG,"Wireless Earbuds,Bluetooth Headphones,HiFi Sterero Auto Pairing Earphones with Mic &Charging Case & 36H Playtime,IP7 Waterproof Noise Cancellation Bluetooth Ear",FXDTECH,39.97,new,https://m.media-amazon.com/images/I/51EwMbkvVML._AC_SL1500_.jpg,return_to_vendor/intact,functional,Right earbud won't charge.,10,"Photo taken at a warehouse returns dock: the exact same pair of wireless earbuds with its charging case from the reference image (same brand, model, shape and color) lying on a scuffed stainless-steel workbench under harsh fluorescent light, shot slightly from above with a smartphone camera, realistic, natural shadows, no text overlays. The pair of wireless earbuds with its charging case itself is clean and undamaged.",match,A,battery,RETURN_TO_VENDOR,max EV among allowed,ds_DS075.jpg,8f5e19f5-d538-4322-8c26-3471f5b2dd56
DS076,train,False,earbuds,B0C8HG9Q6J,Bluetooth Headphones True Wireless Earbuds 48Hrs Playtime with Wireless Charging Case LED Power Display Wireless & Type-C Charging Waterproof in-Ear TWS Earphon,SimpTronic Tech,39.88,new,https://m.media-amazon.com/images/I/61xYoXrVLHL._AC_SL1500_.jpg,return_to_vendor/intact,functional,One earbud has no sound.,8,"Photo taken at a warehouse returns dock: the exact same pair of wireless earbuds with its charging case from the reference image (same brand, model, shape and color) lying on an anti-static blue mat on a workbench under harsh fluorescent light, shot slightly from above with a smartphone camera, realistic, natural shadows, no text overlays. The pair of wireless earbuds with its charging case itself is clean and undamaged.",match,A,functional,RETURN_TO_VENDOR,max EV among allowed,ds_DS076.jpg,3ad08ca6-cd0a-4269-9036-d968125c183d
DS077,train,False,earbuds,B09MQ49WT9,"RICOO Wireless Earbuds,Bluetooth 5.3 Headphones Noise Cancelling Air Buds Pods 3D Stereo Ear pods in-Ear Ear Bud Built-in Mic IPX7 Waterproof Headsets for iPhon",RICOO,18.99,new,https://m.media-amazon.com/images/I/41gPh0EJEpL._AC_.jpg,restock/boxed,packaging_damage,The box arrived crushed but the item inside is fine.,51,"Photo taken at a warehouse returns dock: the exact same pair of wireless earbuds with its charging case from the reference image (same brand, model, shape and color) lying on an anti-static blue mat on a workbench under harsh fluorescent light, shot slightly from above with a smartphone camera, realistic, natural shadows, no text overlays. It sits next to its crushed, torn retail box; the pair of wireless earbuds with its charging case itself is clean and undamaged.",match,A,packaging_only,RESTOCK,max EV among allowed,ds_DS077.jpg,3221a6d9-e6ad-4f91-b64d-a1d0034bd73a
DS078,train,False,earbuds,B0C9TSMSRZ,2 Pack iPhone Headphones Wired [Apple MFi Certified] Apple Earbuds with Lightning Connector (Built-in Microphone & Volume Control & Support Call) for iPhone 14/,SKYCABLE,11.98,new,https://m.media-amazon.com/images/I/51tnPGac+kL._AC_SL1200_.jpg,restock/intact,cosmetic,"Ordered the wrong color, it's like new.",44,"Photo taken at a warehouse returns dock: the exact same pair of wireless earbuds with its charging case from the reference image (same brand, model, shape and color) lying on an anti-static blue mat on a workbench under harsh fluorescent light, shot slightly from above with a smartphone camera, realistic, natural shadows, no text overlays. The pair of wireless earbuds with its charging case itself is clean and undamaged.",match,A,none,RESTOCK,max EV among allowed,ds_DS078.jpg,2861248a-24ae-482a-a143-dd40bdf87ede
DS079,train,False,earbuds,B0BX2XGPYZ,"Wireless Headphones,Bluetooth 5.3 Headphones Noise Cancelling,IPX7 Waterproof,with Charging Case Included, Over 24H Playtime in-Ear Hi-Fi Stereo,Touch Control,W",WATAHATIC,15.99,new,https://m.media-amazon.com/images/I/41+CHmJzOHL._AC_SL1024_.jpg,restock/boxed,packaging_damage,"Box was dented on arrival, product untouched.",57,"Photo taken at a warehouse returns dock: the exact same pair of wireless earbuds with its charging case from the reference image (same brand, model, shape and color) lying on a grey steel inspection table under harsh fluorescent light, shot slightly from above with a smartphone camera, realistic, natural shadows, no text overlays. It sits next to its crushed, torn retail box; the pair of wireless earbuds with its charging case itself is clean and undamaged.",match,A,packaging_only,RESTOCK,max EV among allowed,ds_DS079.jpg,071e6d7d-207b-4ded-b9da-6743f8d019aa
DS080,train,False,earbuds,B0CBMR8PK1,Bluetooth Headphones True Wireless Earbuds 48Hrs Playtime with Wireless Charging Case LED Power Display Wireless & Type-C Charging Waterproof in-Ear TWS Earphon,SimpTronic Tech,39.88,new,https://m.media-amazon.com/images/I/61xYoXrVLHL._AC_SL1500_.jpg,restock/intact,cosmetic,"Didn't need it after all, still in perfect shape.",26,"Photo taken at a warehouse returns dock: the exact same pair of wireless earbuds with its charging case from the reference image (same brand, model, shape and color) lying on a flattened brown cardboard box under harsh fluorescent light, shot slightly from above with a smartphone camera, realistic, natural shadows, no text overlays. The pair of wireless earbuds with its charging case itself is clean and undamaged.",match,A,none,RESTOCK,max EV among allowed,ds_DS080.jpg,d21d775f-2cb6-49fb-a51f-0762020803ae
DS081,train,False,smartwatch,B0BS4D5C8D,"Apple Watch Series 8 [GPS, 45mm] Midnight Aluminum Case with Midnight Sport Band (Renewed)",Apple,369.97,renewed,https://m.media-amazon.com/images/I/51R-Lpb-fqL._AC_SL1000_.jpg,escalate/unverifiable_claim,functional,Randomly shuts down.,52,"Photo taken at a warehouse returns dock: the exact same smartwatch from the reference image (same brand, model, shape and color) lying on a scuffed stainless-steel workbench under harsh fluorescent light, shot slightly from above with a smartphone camera, realistic, natural shadows, no text overlays. The smartwatch itself is clean and undamaged.",match,A,functional,ESCALATE,R3a unverifiable_high_value_claim,ds_DS081.jpg,f09a0f43-a44e-4d51-ae2a-fd8906ac0eb8
DS082,train,False,smartwatch,B0BY7BF2V3,"Apple Watch Series 8 (GPS, 45MM) - Starlight Aluminum Case with Starlight Sport Band (Renewed)",Apple,309.0,renewed,https://m.media-amazon.com/images/I/71rimxfInpL._AC_SL1500_.jpg,escalate/unverifiable_claim,functional,Randomly shuts down.,43,"Photo taken at a warehouse returns dock: the exact same smartwatch from the reference image (same brand, model, shape and color) lying on a scuffed stainless-steel workbench under harsh fluorescent light, shot slightly from above with a smartphone camera, realistic, natural shadows, no text overlays. The smartwatch itself is clean and undamaged.",match,A,functional,ESCALATE,R3a unverifiable_high_value_claim,ds_DS082.jpg,008edb32-205b-4edb-ab64-9778fabe1732
DS083,test,False,smartwatch,B0C14DD4QL,"Amazfit GTR Mini Smart Watch for Men,14-Day Battery Life, Sports Watch with GPS, 5 Satellite Positioning Systems, Fitness Health Tracker with Heart Rate, SPO₂ M",Amazfit,119.99,new,https://m.media-amazon.com/images/I/61spMu-NqdL._AC_SL1500_.jpg,escalate/swap,functional,Not working as described.,54,"Photo taken at a warehouse returns dock: a cheap unbranded knock-off smartwatch of a clearly different design and color (not the product in the reference image) lying on a scuffed stainless-steel workbench under harsh fluorescent light, shot slightly from above with a smartphone camera, realistic, natural shadows, no text overlays.",mismatch,-,-,ESCALATE,R1 identity_mismatch,ds_DS083.jpg,f4cca4d0-d7bc-47f7-a4ae-5b68ac652679
DS084,train,False,smartwatch,B0C58Q16MM,"WalkerFit M2 Max Smart Watch(Answer/Make Call), Reloj Inteligente, 1.95"" Military Fitness Tracker for Men with Heart Rate/Blood Pressure/SpO2/AI Voice Assistant",WalkerFit,89.9,new,https://m.media-amazon.com/images/I/61zoQNhD1iL._AC_SL1200_.jpg,escalate/swap,functional,"Doesn't work properly, want a refund.",55,"Photo taken at a warehouse returns dock: a cheap unbranded knock-off smartwatch of a clearly different design and color (not the product in the reference image) lying on a scuffed stainless-steel workbench under harsh fluorescent light, shot slightly from above with a smartphone camera, realistic, natural shadows, no text overlays.",mismatch,-,-,ESCALATE,R1 identity_mismatch,ds_DS084.jpg,ad1a502b-adfd-45b3-8b57-cbb5ec1de3d4
DS085,train,False,smartwatch,B0BTV887S9,"Apple Watch Series 8 (GPS + Cellular, 41MM) Starlight Aluminum Case with Starlight Sport Band (Renewed)",Apple,299.0,renewed,https://m.media-amazon.com/images/I/51QJ35QJM7L._AC_SL1000_.jpg,refurbish/screen_crack,physical_damage,Knocked it on a door frame and the glass cracked.,15,"Photo taken at a warehouse returns dock: the exact same smartwatch from the reference image (same brand, model, shape and color) lying on a white plastic returns tote under harsh fluorescent light, shot slightly from above with a smartphone camera, realistic, natural shadows, no text overlays. The watch face glass is cracked across the display; the case and strap are intact.",match,C,screen_crack,REFURBISH,max EV among allowed,ds_DS085.jpg,f5133484-ff89-4e0b-8ab2-9f5e549d3c59
DS086,train,False,smartwatch,B0BTV851CJ,Apple Watch Series 8 41mm GPS Silver Aluminum Case - White Sport Band (Renewed),Apple,299.0,renewed,https://m.media-amazon.com/images/I/714rxoYlmsL._AC_SL1500_.jpg,refurbish/screen_crack,physical_damage,"Screen cracked, watch still works.",25,"Photo taken at a warehouse returns dock: the exact same smartwatch from the reference image (same brand, model, shape and color) lying on an anti-static blue mat on a workbench under harsh fluorescent light, shot slightly from above with a smartphone camera, realistic, natural shadows, no text overlays. The watch face glass is cracked across the display; the case and strap are intact.",match,C,screen_crack,REFURBISH,max EV among allowed,ds_DS086.jpg,db3c5aeb-6182-4165-b23a-185ea85b8c37
DS087,train,False,smartwatch,B0CBXB6KSJ,"HITY GT4 MAX Smart Watch for Android/iOS,Dual-Band GPS,AI Built-in, Bluetooth 5.3 Calls,Multiple Sports Modes,14 Day Battery Life,Heart Rate Blood Oxygen Monito",HITY,239.99,new,https://m.media-amazon.com/images/I/61FuMVKZCNL._AC_SL1200_.jpg,refurbish/screen_crack,physical_damage,Knocked it on a door frame and the glass cracked.,53,"Photo taken at a warehouse returns dock: the exact same smartwatch from the reference image (same brand, model, shape and color) lying on a grey steel inspection table under harsh fluorescent light, shot slightly from above with a smartphone camera, realistic, natural shadows, no text overlays. The watch face glass is cracked across the display; the case and strap are intact.",match,C,screen_crack,REFURBISH,max EV among allowed,ds_DS087.jpg,685bec1b-fe17-4cf1-b012-ba412922b624
DS088,train,False,smartwatch,B0BRQT5NXX,"Apple Watch Series 8 (GPS + Cellular, 41MM) - Midnight Aluminum Case with Midnight Sport Band (Renewed)",Apple,299.0,renewed,https://m.media-amazon.com/images/I/51R-Lpb-fqL._AC_SL1000_.jpg,refurbish/screen_crack,physical_damage,"Screen cracked, watch still works.",19,"Photo taken at a warehouse returns dock: the exact same smartwatch from the reference image (same brand, model, shape and color) lying on a flattened brown cardboard box under harsh fluorescent light, shot slightly from above with a smartphone camera, realistic, natural shadows, no text overlays. The watch face glass is cracked across the display; the case and strap are intact.",match,C,screen_crack,REFURBISH,max EV among allowed,ds_DS088.jpg,d12d1de0-acc0-4840-9773-a4440fe2824c
DS089,train,False,smartwatch,B0BTCT62Z2,"Smart Watch for iOS and Android Phones,1.81 inch Full Touch Screen Bluetooth Watches for Men, Smartwatches with Answer and Call, Fitness Tracker",NARDS,25.24,new,https://m.media-amazon.com/images/I/71V30dJ1Z1L._AC_SL1500_.jpg,liquidate/wrecked,physical_damage,Fell down the stairs and broke apart.,31,"Photo taken at a warehouse returns dock: the exact same smartwatch from the reference image (same brand, model, shape and color) lying on a scuffed stainless-steel workbench under harsh fluorescent light, shot slightly from above with a smartphone camera, realistic, natural shadows, no text overlays. The screen is shattered, the strap is torn and the case is gouged.",match,D,screen_crack,LIQUIDATE,max EV among allowed,ds_DS089.jpg,6781de53-b160-437d-a99b-e102e31688df
DS090,train,False,smartwatch,B0C7LQNCFZ,"Dimdaa Smart Watch, Smartwatch with Blood Pressure, Blood Oxygen Monitor, Fitness Tracker with Heart Rate Monitor, Full 1.8"" Touch Fitness Watch for Men Women (",Dimdaa,27.89,new,https://m.media-amazon.com/images/I/71BA6O6qNuL._AC_SL1500_.jpg,liquidate/wrecked,physical_damage,Fell down the stairs and broke apart.,8,"Photo taken at a warehouse returns dock: the exact same smartwatch from the reference image (same brand, model, shape and color) lying on a flattened brown cardboard box under harsh fluorescent light, shot slightly from above with a smartphone camera, realistic, natural shadows, no text overlays. The screen is shattered, the strap is torn and the case is gouged.",match,D,screen_crack,LIQUIDATE,max EV among allowed,ds_DS090.jpg,febb058e-24ab-4478-bed6-6ec9ec20c4bc
DS091,train,False,smartwatch,B0BZSC5WVV,Long-CZ J9 World Mini Smallest Flip Mobile Phone Unlocked (Black),XBOSS,33.99,new,https://m.media-amazon.com/images/I/61CQDixdZhL._AC_SL1000_.jpg,liquidate/wrecked,physical_damage,"It was run over, completely smashed.",17,"Photo taken at a warehouse returns dock: the exact same smartwatch from the reference image (same brand, model, shape and color) lying on a scuffed stainless-steel workbench under harsh fluorescent light, shot slightly from above with a smartphone camera, realistic, natural shadows, no text overlays. The screen is shattered, the strap is torn and the case is gouged.",match,D,screen_crack,LIQUIDATE,max EV among allowed,ds_DS091.jpg,14c3b8cc-92c3-43a2-aff3-a610b12c2935
DS092,train,False,smartwatch,B0C7M4GNTJ,"Smart Watch for Men Women(Make/Answer Call),Updated 1.9"" Fitness Watch with Blood Pressure Heart Rate Monitor HD Large Screen Bluetooth Phone Watch IP67 Waterpr",PANHUI,39.99,new,https://m.media-amazon.com/images/I/71zyQKB7NOL._AC_SL1500_.jpg,liquidate/wrecked,physical_damage,"Dropped from a height, it's destroyed.",24,"Photo taken at a warehouse returns dock: the exact same smartwatch from the reference image (same brand, model, shape and color) lying on a white plastic returns tote under harsh fluorescent light, shot slightly from above with a smartphone camera, realistic, natural shadows, no text overlays. The screen is shattered, the strap is torn and the case is gouged.",match,D,screen_crack,LIQUIDATE,max EV among allowed,ds_DS092.jpg,0821cabc-219f-40ec-9959-fa12a9c56415
DS093,train,False,smartwatch,B0C7CYBP3X,"Aptkdoe Smart Watch, 2023 Fitness Tracker with Dail Calls Speaker, 1.85"" Touch Screen IP68 Waterproof Smartwatch, 112Sport Modes Activity Tracker with Heart Rat",Aptkdoe,49.99,new,https://m.media-amazon.com/images/I/712NdQYKw6L._AC_SL1500_.jpg,return_to_vendor/intact,functional,Won't hold a charge for more than an hour.,23,"Photo taken at a warehouse returns dock: the exact same smartwatch from the reference image (same brand, model, shape and color) lying on a scuffed stainless-steel workbench under harsh fluorescent light, shot slightly from above with a smartphone camera, realistic, natural shadows, no text overlays. The smartwatch itself is clean and undamaged.",match,A,battery,RETURN_TO_VENDOR,max EV among allowed,ds_DS093.jpg,949d6a0d-5812-42e6-ba56-cfb6a73d614b
DS094,train,False,smartwatch,B0CGXJNZWN,TaiSounds Smart Watch for Women Men 1.95 Display Bluetooth smartwatch for Women Men,TaiSounds,39.99,new,https://m.media-amazon.com/images/I/61DAIYeJstL._AC_SL1483_.jpg,return_to_vendor/intact,functional,Heart rate sensor doesn't read anything.,19,"Photo taken at a warehouse returns dock: the exact same smartwatch from the reference image (same brand, model, shape and color) lying on an anti-static blue mat on a workbench under harsh fluorescent light, shot slightly from above with a smartphone camera, realistic, natural shadows, no text overlays. The smartwatch itself is clean and undamaged.",match,A,functional,RETURN_TO_VENDOR,max EV among allowed,ds_DS094.jpg,f5f1d9b7-1105-48be-960b-89d52e9840f9
DS095,train,False,smartwatch,B0BYDZ5472,"BASICF Military Smart Watches for Men (Answer/Make Call), 1.52"" HD Outdoor Sports Smartwatch IP68 Waterproof Fitness Tracker 100+ Sports Modes with Heart Rate, ",BASICF,39.99,new,https://m.media-amazon.com/images/I/71Ev+SQ8vlL._AC_SL1500_.jpg,return_to_vendor/intact,functional,Heart rate sensor doesn't read anything.,25,"Photo taken at a warehouse returns dock: the exact same smartwatch from the reference image (same brand, model, shape and color) lying on a flattened brown cardboard box under harsh fluorescent light, shot slightly from above with a smartphone camera, realistic, natural shadows, no text overlays. The smartwatch itself is clean and undamaged.",match,A,functional,RETURN_TO_VENDOR,max EV among allowed,ds_DS095.jpg,8b84ceeb-9570-46cf-9c95-07a7da259298
DS096,train,False,smartwatch,B0BPY45GBL,"Smart Watch, Newest 1.85"" TFT HD Display Smart Watch with Receive & Dial, Smart Watch for Android Phones with Pedometer, Fitness Tracker, Heart Rate, SMS Remind",ANDFZ,59.99,new,https://m.media-amazon.com/images/I/617nQSSOgwL._AC_SL1500_.jpg,return_to_vendor/intact,functional,Won't hold a charge for more than an hour.,10,"Photo taken at a warehouse returns dock: the exact same smartwatch from the reference image (same brand, model, shape and color) lying on a grey steel inspection table under harsh fluorescent light, shot slightly from above with a smartphone camera, realistic, natural shadows, no text overlays. The smartwatch itself is clean and undamaged.",match,A,battery,RETURN_TO_VENDOR,max EV among allowed,ds_DS096.jpg,5d760ff7-3175-40df-a3f3-a1eef9872464
DS097,test,True,smartwatch,B0BRQVVZRY,"Apple Watch SE (2nd Gen) (GPS, 40mm) - Starlight Aluminum Case with Starlight Sport Band, S/M (Renewed)",Apple,199.0,renewed,https://m.media-amazon.com/images/I/71YdE55GwjL._AC_SL1500_.jpg,restock/boxed,packaging_damage,The box arrived crushed but the item inside is fine.,30,"Photo taken at a warehouse returns dock: the exact same smartwatch from the reference image (same brand, model, shape and color) lying on a white plastic returns tote under harsh fluorescent light, shot slightly from above with a smartphone camera, realistic, natural shadows, no text overlays. It sits next to its crushed, torn retail box; the smartwatch itself is clean and undamaged.",match,A,packaging_only,RESTOCK,max EV among allowed,ds_DS097.jpg,35eaa999-01ee-4960-93dd-5d5781f19af9
DS098,train,False,smartwatch,B0BQ1VMPJZ,"Garmin vívomove Trend, Stylish Hybrid Smartwatch, Long-Lasting Battery Life, Dynamic Watch Hands and Touchscreen Display, Mist Gray",Garmin,269.99,new,https://m.media-amazon.com/images/I/61hh34su-0L._AC_SL1500_.jpg,restock/intact,cosmetic,"Changed my mind, opened but never used.",54,"Photo taken at a warehouse returns dock: the exact same smartwatch from the reference image (same brand, model, shape and color) lying on a flattened brown cardboard box under harsh fluorescent light, shot slightly from above with a smartphone camera, realistic, natural shadows, no text overlays. The smartwatch itself is clean and undamaged.",match,A,none,RESTOCK,max EV among allowed,ds_DS098.jpg,a4ac2f84-606a-440b-8a15-8b5a75e41c83
DS099,train,False,smartwatch,B0BRN4M7BG,"Smart Watch,2023 Fitness Watch with Blood Pressure Heart Rate Monitor 1.9"" Large HD Screen Bluetooth Phone Watch(Make/Answer Call) IP67 Waterproof Smartwatch fo",PANHUI,43.97,new,https://m.media-amazon.com/images/I/71fkn1jRRfL._AC_SL1500_.jpg,restock/boxed,packaging_damage,"Outer packaging was torn in shipping, never used.",28,"Photo taken at a warehouse returns dock: the exact same smartwatch from the reference image (same brand, model, shape and color) lying on a white plastic returns tote under harsh fluorescent light, shot slightly from above with a smartphone camera, realistic, natural shadows, no text overlays. It sits next to its crushed, torn retail box; the smartwatch itself is clean and undamaged.",match,A,packaging_only,RESTOCK,max EV among allowed,ds_DS099.jpg,aee9064a-d097-4dc6-b9d2-31fbd915cfd6
DS100,train,False,smartwatch,B0C1P5QHJG,Garmin 010-N2174-11 Vivoactive 4 Black with Slate Hardware GPS Fitness Smartwatch (Refurbished),Garmin,189.99,new,https://m.media-amazon.com/images/I/51plefsSh7L._AC_.jpg,restock/intact,cosmetic,"Didn't need it after all, still in perfect shape.",13,"Photo taken at a warehouse returns dock: the exact same smartwatch from the reference image (same brand, model, shape and color) lying on a grey steel inspection table under harsh fluorescent light, shot slightly from above with a smartphone camera, realistic, natural shadows, no text overlays. The smartwatch itself is clean and undamaged.",match,A,none,RESTOCK,max EV among allowed,ds_DS100.jpg,3ef4c7d7-45d1-4a8f-87a7-a1d7390a2794
